Date,Adj Close,Close,High,Low,Open,Volume
2017-12-14,212.12298583984375,244.07000732421875,245.47999572753906,244.0,245.39999389648438,1932900
2017-12-15,213.90464782714844,246.1199951171875,246.5500030517578,245.07000732421875,245.14999389648438,3170800
2017-12-18,215.23440551757812,247.64999389648438,248.00999450683594,247.4499969482422,247.52000427246094,2089600
2017-12-19,214.45217895507812,246.75,247.9499969482422,246.6300048828125,247.9199981689453,3170300
2017-12-20,214.28701782226562,246.55999755859375,247.77000427246094,246.27000427246094,247.72000122070312,2570000
2017-12-21,214.7216033935547,247.05999755859375,247.80999755859375,246.82000732421875,247.22000122070312,2262400
2017-12-22,214.67811584472656,247.00999450683594,247.1300048828125,246.44000244140625,247.08999633789062,1888500
2017-12-26,214.42837524414062,245.5399932861328,245.7100067138672,245.25999450683594,245.66000366210938,1492300
2017-12-27,214.55064392089844,245.67999267578125,246.02000427246094,245.3800048828125,245.7100067138672,1379100
2017-12-28,214.95237731933594,246.13999938964844,246.2100067138672,245.77000427246094,246.1300048828125,2346700
2017-12-29,214.21011352539062,245.2899932861328,246.77000427246094,245.02999877929688,246.75999450683594,2326700
2018-01-02,215.781982421875,247.08999633789062,247.08999633789062,245.74000549316406,246.14999389648438,2784300
2018-01-03,217.06576538085938,248.55999755859375,248.6999969482422,247.17999267578125,247.24000549316406,2917700
2018-01-04,218.01760864257812,249.64999389648438,250.1199951171875,249.1699981689453,249.27000427246094,2918000
2018-01-05,219.41493225097656,251.25,251.39999389648438,249.9499969482422,250.4600067138672,2190200
2018-01-08,219.86900329589844,251.77000427246094,251.8800048828125,250.8699951171875,251.16000366210938,2476200
2018-01-09,220.33184814453125,252.3000030517578,252.94000244140625,251.91000366210938,252.17999267578125,2129800
2018-01-10,219.95632934570312,251.8699951171875,252.1699981689453,250.82000732421875,251.50999450683594,1953600
2018-01-11,221.58070373535156,253.72999572753906,253.72999572753906,252.3300018310547,252.47000122070312,2280300
2018-01-12,223.04776000976562,255.41000366210938,255.55999755859375,253.89999389648438,254.02999877929688,2054900
2018-01-16,222.2356719970703,254.47999572753906,257.3999938964844,253.8000030517578,256.7900085449219,3719600
2018-01-17,224.38392639160156,256.94000244140625,257.3500061035156,254.74000549316406,255.5,1867700
2018-01-18,224.0782928466797,256.5899963378906,257.2699890136719,256.0199890136719,256.8399963378906,3154200
2018-01-19,225.03018188476562,257.67999267578125,257.69000244140625,256.5299987792969,257.1499938964844,2541200
2018-01-22,226.837890625,259.75,259.7799987792969,257.45001220703125,257.45001220703125,1607800
2018-01-23,227.35313415527344,260.3399963378906,260.6300048828125,259.510009765625,259.8399963378906,2161100
2018-01-24,227.2396240234375,260.2099914550781,261.6300048828125,259.0199890136719,261.0299987792969,2935500
2018-01-25,227.34437561035156,260.3299865722656,261.2200012207031,259.5299987792969,261.1700134277344,3585600
2018-01-26,229.99044799804688,263.3599853515625,263.3699951171875,260.9700012207031,261.3299865722656,2857300
2018-01-29,228.40113830566406,261.5400085449219,263.25,261.4800109863281,262.8299865722656,5145000
2018-01-30,225.9645538330078,258.75,260.3500061035156,258.4599914550781,259.6700134277344,6678900
2018-01-31,226.17422485351562,258.989990234375,260.3800048828125,257.95001220703125,259.8299865722656,5585800
2018-02-01,225.94717407226562,258.7300109863281,260.1199951171875,257.95001220703125,258.2900085449219,3125700
2018-02-02,221.10910034179688,253.19000244140625,257.5,253.08999633789062,257.3699951171875,5532200
2018-02-05,212.0268096923828,242.7899932861328,253.47000122070312,241.9199981689453,251.25999450683594,8559200
2018-02-06,215.94789123535156,247.27999877929688,247.80999755859375,237.6699981689453,238.8000030517578,11701700
2018-02-07,214.76893615722656,245.92999267578125,250.27999877929688,245.9199981689453,246.7100067138672,6240200
2018-02-08,206.7870635986328,236.7899932861328,246.42999267578125,236.6999969482422,246.25,6985700
2018-02-09,209.9745635986328,240.44000244140625,242.1999969482422,232.4199981689453,239.60000610351562,9713100
2018-02-12,212.85646057128906,243.74000549316406,245.32000732421875,240.66000366210938,242.5,4236200
2018-02-13,213.57257080078125,244.55999755859375,245.0,241.97000122070312,242.6300048828125,3077700
2018-02-14,216.3671417236328,247.75999450683594,248.1199951171875,242.83999633789062,243.0,3650800
2018-02-15,219.17044067382812,250.97000122070312,250.97000122070312,246.97999572753906,249.60000610351562,2923800
2018-02-16,219.14419555664062,250.94000244140625,253.0,250.1699981689453,250.27000427246094,3007500
2018-02-20,217.81675720214844,249.4199981689453,251.50999450683594,248.60000610351562,250.0,3454400
2018-02-21,216.67276000976562,248.11000061035156,252.44000244140625,248.11000061035156,249.86000061035156,2798000
2018-02-22,216.93475341796875,248.41000366210938,250.89999389648438,247.80999755859375,249.1699981689453,3177700
2018-02-23,220.49777221679688,252.49000549316406,252.49000549316406,249.3000030517578,249.82000732421875,2923100
2018-02-26,223.03907775878906,255.39999389648438,255.5,252.99000549316406,253.55999755859375,1892000
2018-02-27,220.1920623779297,252.13999938964844,256.3399963378906,252.13999938964844,255.6300048828125,2947100
2018-02-28,217.7469482421875,249.33999633789062,253.82000732421875,249.33999633789062,253.3699951171875,2716600
2018-03-01,214.8737335205078,246.0500030517578,251.02999877929688,244.4499969482422,249.52999877929688,5182300
2018-03-02,216.0177764892578,247.36000061035156,247.86000061035156,243.3300018310547,244.24000549316406,3276500
2018-03-05,218.49790954589844,250.1999969482422,250.7899932861328,245.9499969482422,246.02000427246094,3024600
2018-03-06,219.04812622070312,250.8300018310547,251.25,249.22999572753906,251.22000122070312,1932000
2018-03-07,218.95208740234375,250.72000122070312,251.07000732421875,248.36000061035156,248.5399932861328,2730200
2018-03-08,219.9738311767578,251.88999938964844,252.02000427246094,250.36000061035156,251.39999389648438,3021600
2018-03-09,223.78134155273438,256.25,256.260009765625,253.0500030517578,253.39999389648438,2450800
2018-03-12,223.5630645751953,256.0,257.25,255.5800018310547,256.6400146484375,2029200
2018-03-13,222.0872039794922,254.30999755859375,257.7099914550781,253.7100067138672,257.20001220703125,3080600
2018-03-14,220.9169464111328,252.97000122070312,255.50999450683594,252.4600067138672,255.3300018310547,2352700
2018-03-15,220.70738220214844,252.72999572753906,254.2100067138672,252.22000122070312,253.5500030517578,2161500
2018-03-16,220.93443298339844,252.99000549316406,254.0800018310547,252.97000122070312,253.22999572753906,1554600
2018-03-19,217.98268127441406,249.61000061035156,252.25999450683594,247.8699951171875,252.25,2715800
2018-03-20,218.366943359375,250.0500030517578,250.66000366210938,249.3300018310547,249.99000549316406,1991400
2018-03-21,217.86044311523438,249.47000122070312,252.1199951171875,249.30999755859375,249.94000244140625,2777300
2018-03-22,212.44602966308594,243.27000427246094,248.0800018310547,243.02999877929688,247.11000061035156,3589400
2018-03-23,207.92234802246094,238.08999633789062,244.08999633789062,237.9199981689453,243.74000549316406,3815500
2018-03-26,213.645751953125,243.52999877929688,243.80999755859375,238.32000732421875,240.82000732421875,5529000
2018-03-27,209.94361877441406,239.30999755859375,245.0399932861328,237.77000427246094,244.47000122070312,3363600
2018-03-28,209.35586547851562,238.63999938964844,241.22000122070312,237.52999877929688,239.4600067138672,4384100
2018-03-29,212.3737335205078,242.0800018310547,243.61000061035156,239.0800018310547,239.85000610351562,2910800
2018-04-02,207.4608612060547,236.47999572753906,241.6999969482422,233.9199981689453,241.19000244140625,4696400
2018-04-03,210.09280395507812,239.47999572753906,240.0,235.92999267578125,237.80999755859375,3287900
2018-04-04,212.51406860351562,242.24000549316406,242.80999755859375,235.6999969482422,235.8699951171875,4598000
2018-04-05,214.04933166503906,243.99000549316406,244.88999938964844,242.8000030517578,243.89999389648438,3436600
2018-04-06,209.33831787109375,238.6199951171875,243.50999450683594,236.97999572753906,241.94000244140625,4931600
2018-04-09,210.1892852783203,239.58999633789062,243.25,239.32000732421875,240.14999389648438,2956000
2018-04-10,213.65451049804688,243.5399932861328,244.3800048828125,241.57000732421875,242.75,2903800
2018-04-11,212.52288818359375,242.25,243.99000549316406,241.9499969482422,242.0,2068300
2018-04-12,214.30374145507812,244.27999877929688,245.25,243.47000122070312,243.7100067138672,1723600
2018-04-13,213.7072296142578,243.60000610351562,245.83999633789062,242.5,245.83999633789062,2887700
2018-04-16,215.44424438476562,245.5800018310547,246.35000610351562,244.41000366210938,245.27000427246094,2149200
2018-04-17,217.76026916503906,248.22000122070312,248.80999755859375,246.8800048828125,247.4199981689453,2301800
2018-04-18,217.88307189941406,248.36000061035156,249.22000122070312,247.94000244140625,248.66000366210938,1365100
2018-04-19,216.68994140625,247.0,247.88999938964844,245.9600067138672,247.6199951171875,1997100
2018-04-20,214.9353485107422,245.0,247.1300048828125,243.97000122070312,246.9499969482422,2103900
2018-04-23,214.83889770507812,244.88999938964844,246.0800018310547,243.75,245.5500030517578,1472600
2018-04-24,211.9087677001953,241.5500030517578,246.1199951171875,240.00999450683594,245.97000122070312,3653500
2018-04-25,212.4526824951172,242.1699981689453,242.6300048828125,239.60000610351562,241.50999450683594,2354800
2018-04-26,214.6370849609375,244.66000366210938,245.47000122070312,242.77000427246094,243.22000122070312,2106800
2018-04-27,214.8651885986328,244.9199981689453,245.57000732421875,243.88999938964844,245.22999572753906,2178600
2018-04-30,213.1106719970703,242.9199981689453,246.0500030517578,242.85000610351562,245.50999450683594,2146100
2018-05-01,213.56680297851562,243.44000244140625,243.52000427246094,240.75999450683594,242.4499969482422,2323100
2018-05-02,212.1105194091797,241.77999877929688,244.02000427246094,241.36000061035156,243.2100067138672,1636400
2018-05-03,211.61048889160156,241.2100067138672,241.89999389648438,237.9199981689453,240.8800048828125,2666500
2018-05-04,214.41778564453125,244.41000366210938,245.05999755859375,239.88999938964844,240.25,1785200
2018-05-07,215.0845184326172,245.1699981689453,246.19000244140625,244.4600067138672,245.19000244140625,3127200
2018-05-08,215.0757293701172,245.16000366210938,245.52999877929688,243.57000732421875,244.8300018310547,1924500
2018-05-09,217.16371154785156,247.5399932861328,247.89999389648438,245.36000061035156,245.86000061035156,1506200
2018-05-10,219.19900512695312,249.86000061035156,250.1999969482422,248.25,248.36000061035156,1537600
2018-05-11,219.73414611816406,250.47000122070312,250.9199981689453,249.47999572753906,250.0399932861328,1703500
2018-05-14,219.9797821044922,250.75,251.75999450683594,250.2100067138672,251.1199951171875,1478200
2018-05-15,218.47088623046875,249.02999877929688,249.52000427246094,248.05999755859375,249.5,2600600
2018-05-16,219.40078735351562,250.08999633789062,250.5399932861328,249.07000732421875,249.0800018310547,2588700
2018-05-17,219.21658325195312,249.8800048828125,250.99000549316406,249.0800018310547,249.7899932861328,1714200
2018-05-18,218.6726531982422,249.25999450683594,249.85000610351562,248.88999938964844,249.52999877929688,1702800
2018-05-21,220.27806091308594,251.08999633789062,251.67999267578125,250.42999267578125,250.77000427246094,1262900
2018-05-22,219.64642333984375,250.3699951171875,251.94000244140625,250.10000610351562,251.6699981689453,1055400
2018-05-23,220.33070373535156,251.14999389648438,251.14999389648438,248.9499969482422,249.1199951171875,1484100
2018-05-24,219.90960693359375,250.6699981689453,251.0,248.75999450683594,250.74000549316406,2025300
2018-05-25,219.35694885253906,250.0399932861328,250.63999938964844,249.49000549316406,250.0399932861328,1654700
2018-05-29,216.82159423828125,247.14999389648438,249.0800018310547,245.97000122070312,248.27999877929688,4465800
2018-05-30,219.68154907226562,250.41000366210938,250.8800048828125,248.42999267578125,248.52999877929688,1359700
2018-05-31,218.26028442382812,248.7899932861328,250.3000030517578,248.27999877929688,249.99000549316406,2378800
2018-06-01,220.5587921142578,251.41000366210938,251.64999389648438,250.1699981689453,250.22999572753906,1953900
2018-06-04,221.53257751464844,252.52000427246094,252.8000030517578,251.9600067138672,252.1699981689453,2031500
2018-06-05,221.83963012695312,252.8699951171875,253.1300048828125,251.8699951171875,252.66000366210938,1491200
2018-06-06,223.61175537109375,254.88999938964844,254.9600067138672,252.72000122070312,253.3699951171875,2763200
2018-06-07,223.50648498535156,254.77000427246094,255.6999969482422,253.8800048828125,255.3699951171875,2615900
2018-06-08,224.2083282470703,255.57000732421875,255.6199951171875,254.19000244140625,254.36000061035156,1517500
2018-06-11,224.497802734375,255.89999389648438,256.6700134277344,255.6999969482422,255.7899932861328,2648000
2018-06-12,224.8750457763672,256.3299865722656,256.6300048828125,255.60000610351562,256.3900146484375,1182200
2018-06-13,223.9802703857422,255.30999755859375,256.7699890136719,255.22999572753906,256.5299987792969,2507800
2018-06-14,224.62942504882812,256.04998779296875,256.6199951171875,255.4600067138672,256.30999755859375,1913800
2018-06-15,224.43646240234375,255.8300018310547,256.07000732421875,254.1300048828125,255.27000427246094,2000100
2018-06-18,223.90126037597656,255.22000122070312,255.36000061035156,253.7100067138672,254.17999267578125,2015800
2018-06-19,223.05030822753906,254.25,254.4600067138672,252.4199981689453,252.8300018310547,1863300
2018-06-20,223.45391845703125,254.7100067138672,255.3699951171875,254.32000732421875,254.97000122070312,1578200
2018-06-21,222.05897521972656,253.1199951171875,254.6699981689453,252.5800018310547,254.66000366210938,4037600
2018-06-22,222.4537811279297,253.57000732421875,254.52000427246094,253.32000732421875,254.39999389648438,3092000
2018-06-25,219.3744659423828,250.05999755859375,252.50999450683594,248.35000610351562,252.3699951171875,6690000
2018-06-26,219.85694885253906,250.61000061035156,251.52999877929688,249.91000366210938,250.66000366210938,2968600
2018-06-27,218.03224182128906,248.52999877929688,252.72999572753906,248.42999267578125,251.27000427246094,3433800
2018-06-28,219.36048889160156,248.8800048828125,249.60000610351562,246.6300048828125,247.3000030517578,2638400
2018-06-29,219.91575622558594,249.50999450683594,251.36000061035156,249.10000610351562,249.97999572753906,3711600
2018-07-02,220.17137145996094,249.8000030517578,249.88999938964844,247.32000732421875,247.55999755859375,1943100
2018-07-03,219.28115844726562,248.7899932861328,250.75999450683594,248.44000244140625,250.67999267578125,1157900
2018-07-05,221.15847778320312,250.9199981689453,250.94000244140625,248.91000366210938,250.07000732421875,1948100
2018-07-06,223.00062561035156,253.00999450683594,253.38999938964844,250.52000427246094,250.91000366210938,2622200
2018-07-09,224.97491455078125,255.25,255.32000732421875,254.00999450683594,254.0500030517578,3979500
2018-07-10,225.75936889648438,256.1400146484375,256.29998779296875,255.4499969482422,255.75,1314500
2018-07-11,224.21693420410156,254.38999938964844,255.41000366210938,254.02999877929688,254.60000610351562,2335100
2018-07-12,226.13832092285156,256.57000732421875,256.6600036621094,255.00999450683594,255.66000366210938,2874000
2018-07-13,226.33230590820312,256.7900085449219,257.1600036621094,255.99000549316406,256.489990234375,1814500
2018-07-16,226.1912384033203,256.6300048828125,257.010009765625,256.1600036621094,256.8900146484375,993500
2018-07-17,227.1607666015625,257.7300109863281,258.05999755859375,255.8000030517578,255.85000610351562,1825900
2018-07-18,227.5750274658203,258.20001220703125,258.32000732421875,257.2799987792969,257.760009765625,2606800
2018-07-19,226.71127319335938,257.2200012207031,257.8999938964844,256.75,257.5,2050500
2018-07-20,226.49974060058594,256.9800109863281,257.6499938964844,256.7799987792969,257.0,2710700
2018-07-23,226.931640625,257.4700012207031,257.6099853515625,256.3999938964844,256.7300109863281,1447000
2018-07-24,227.99806213378906,258.67999267578125,259.57000732421875,257.82000732421875,258.8399963378906,2916000
2018-07-25,230.0869903564453,261.04998779296875,261.25,258.42999267578125,258.5400085449219,2608700
2018-07-26,229.40834045410156,260.2799987792969,261.010009765625,260.1000061035156,260.1400146484375,2166500
2018-07-27,227.9187469482422,258.5899963378906,260.739990234375,257.5799865722656,260.7300109863281,2666200
2018-07-30,226.60549926757812,257.1000061035156,258.7799987792969,256.6400146484375,258.6000061035156,1601400
2018-07-31,227.7512969970703,258.3999938964844,259.0899963378906,257.6000061035156,258.0199890136719,1992500
2018-08-01,227.46923828125,258.0799865722656,259.19000244140625,257.3500061035156,258.6400146484375,1651700
2018-08-02,228.62384033203125,259.3900146484375,259.6000061035156,256.4800109863281,256.7300109863281,1767300
2018-08-03,229.7432861328125,260.6600036621094,260.6600036621094,259.3900146484375,259.6000061035156,2017600
2018-08-06,230.60704040527344,261.6400146484375,261.8299865722656,260.20001220703125,260.55999755859375,1843000
2018-08-07,231.25042724609375,262.3699951171875,262.7799987792969,262.0799865722656,262.20001220703125,2619200
2018-08-08,231.12704467773438,262.2300109863281,262.6700134277344,261.7900085449219,262.2300109863281,1560400
2018-08-09,230.836181640625,261.8999938964844,262.739990234375,261.760009765625,262.3299865722656,1084400
2018-08-10,229.26731872558594,260.1199951171875,260.9599914550781,259.42999267578125,260.3599853515625,2395500
2018-08-13,228.40354919433594,259.1400146484375,261.07000732421875,258.8999938964844,260.4100036621094,3684700
2018-08-14,229.87548828125,260.80999755859375,261.07000732421875,259.54998779296875,259.94000244140625,1531800
2018-08-15,228.18324279785156,258.8900146484375,259.54998779296875,257.3900146484375,259.42999267578125,2587800
2018-08-16,230.0341339111328,260.989990234375,261.8900146484375,260.3500061035156,260.3599853515625,1693100
2018-08-17,230.80093383789062,261.8599853515625,262.3800048828125,260.3500061035156,260.7099914550781,2278800
2018-08-20,231.3121337890625,262.44000244140625,262.739990234375,261.8999938964844,262.3999938964844,1245500
2018-08-21,231.81454467773438,263.010009765625,263.9700012207031,262.8599853515625,263.010009765625,1937900
2018-08-22,231.7439422607422,262.92999267578125,263.45001220703125,262.3900146484375,262.6400146484375,1708100
2018-08-23,231.40904235839844,262.54998779296875,263.6300048828125,262.2099914550781,262.67999267578125,2308100
2018-08-24,232.8634490966797,264.20001220703125,264.2900085449219,263.1099853515625,263.1600036621094,2328900
2018-08-27,234.61740112304688,266.19000244140625,266.3500061035156,265.260009765625,265.3800048828125,2371000
2018-08-28,234.74954223632812,266.3399963378906,266.8299865722656,265.8900146484375,266.760009765625,3026900
2018-08-29,236.03640747070312,267.79998779296875,268.04998779296875,266.3399963378906,266.5899963378906,2116100
2018-08-30,235.07571411132812,266.7099914550781,267.7099914550781,266.1199951171875,267.30999755859375,2625500
2018-08-31,235.08450317382812,266.7200012207031,267.2200012207031,265.8299865722656,266.3299865722656,3172400
2018-09-04,234.75839233398438,266.3500061035156,266.6600036621094,265.260009765625,266.3500061035156,3623300
2018-09-05,234.09732055664062,265.6000061035156,266.1300048828125,264.5199890136719,265.9100036621094,4595500
2018-09-06,233.4098663330078,264.82000732421875,265.989990234375,263.70001220703125,265.69000244140625,1687900
2018-09-07,232.845703125,264.17999267578125,265.260009765625,263.45001220703125,263.6300048828125,2634100
2018-09-10,233.2864227294922,264.67999267578125,265.57000732421875,264.510009765625,265.2799987792969,2832700
2018-09-11,234.16781616210938,265.67999267578125,266.04998779296875,263.67999267578125,264.0299987792969,3420400
2018-09-12,234.1942596435547,265.7099914550781,266.260009765625,264.8299865722656,265.6099853515625,3019800
2018-09-13,235.52516174316406,267.2200012207031,267.4200134277344,266.4700012207031,266.7799987792969,2087500
2018-09-14,235.6485595703125,267.3599853515625,267.6199951171875,266.4700012207031,267.4700012207031,1861000
2018-09-17,234.31764221191406,265.8500061035156,267.260009765625,265.5899963378906,267.2200012207031,2515300
2018-09-18,235.595703125,267.29998779296875,267.9200134277344,266.0899963378906,266.1000061035156,1823600
2018-09-19,235.86009216308594,267.6000061035156,268.0299987792969,267.2300109863281,267.3500061035156,2077500
2018-09-20,237.75511169433594,269.75,270.1000061035156,268.7900085449219,268.8900146484375,3349700
2018-09-21,237.58758544921875,269.55999755859375,270.6700134277344,269.3699951171875,270.54998779296875,1352500
2018-09-24,236.7943572998047,268.6600036621094,269.07000732421875,268.0199890136719,268.92999267578125,2070900
2018-09-25,236.50347900390625,268.3299865722656,269.1700134277344,268.1499938964844,269.1000061035156,2360400
2018-09-26,235.81028747558594,266.3399963378906,268.5400085449219,265.95001220703125,267.32000732421875,2568400
2018-09-27,236.46546936035156,267.0799865722656,268.239990234375,266.6000061035156,266.8800048828125,3077500
2018-09-28,236.4388427734375,267.04998779296875,267.6499938964844,266.42999267578125,266.5,1774300
2018-10-01,237.31541442871094,268.0400085449219,269.17999267578125,267.3900146484375,268.4599914550781,1968800
2018-10-02,237.28878784179688,268.010009765625,268.6700134277344,267.54998779296875,267.9700012207031,3034100
2018-10-03,237.492431640625,268.239990234375,269.4700012207031,267.7200012207031,269.0199890136719,2505800
2018-10-04,235.544677734375,266.0400085449219,267.6600036621094,264.3699951171875,267.57000732421875,5004400
2018-10-05,234.2165985107422,264.5400085449219,266.7699890136719,263.0199890136719,266.19000244140625,2564700
2018-10-08,234.15457153320312,264.4700012207031,264.8500061035156,262.3800048828125,263.7699890136719,3219600
2018-10-09,233.85357666015625,264.1300048828125,265.45001220703125,263.54998779296875,264.1000061035156,2078000
2018-10-10,226.30137634277344,255.60000610351562,263.6199951171875,255.3699951171875,263.6199951171875,5803900
2018-10-11,221.53807067871094,250.22000122070312,256.2900085449219,248.4499969482422,254.80999755859375,9037000
2018-10-12,224.5305938720703,253.60000610351562,254.63999938964844,250.3000030517578,254.38999938964844,7116700
2018-10-15,223.29995727539062,252.2100067138672,254.55999755859375,252.0399932861328,253.19000244140625,3306200
2018-10-16,228.0543670654297,257.5799865722656,258.1000061035156,253.6999969482422,254.13999938964844,3308500
2018-10-17,228.1341094970703,257.6700134277344,258.3399963378906,255.07000732421875,257.75,2845800
2018-10-18,224.9290313720703,254.0500030517578,257.3500061035156,252.69000244140625,256.75,3046800
2018-10-19,224.751953125,253.85000610351562,256.6199951171875,253.14999389648438,254.6699981689453,2684200
2018-10-22,223.82232666015625,252.8000030517578,254.86000061035156,252.1699981689453,254.5500030517578,2102000
2018-10-23,222.47650146484375,251.27999877929688,252.5800018310547,246.83999633789062,249.0,5206500
2018-10-24,215.83627319335938,243.77999877929688,251.5500030517578,243.25,251.19000244140625,4065700
2018-10-25,219.70530700683594,248.14999389648438,249.7899932861328,244.6699981689453,245.7100067138672,4443800
2018-10-26,215.81854248046875,243.75999450683594,246.97999572753906,241.0399932861328,244.33999633789062,5278700
2018-10-29,214.70297241210938,242.5,248.35000610351562,238.7899932861328,247.02999877929688,5126200
2018-10-30,217.9877471923828,246.2100067138672,246.3800048828125,241.8000030517578,242.30999755859375,3619100
2018-10-31,220.27197265625,248.7899932861328,251.0800018310547,248.27000427246094,248.72000122070312,4073400
2018-11-01,222.5562286376953,251.3699951171875,251.5399932861328,248.4600067138672,249.6300048828125,2870700
2018-11-02,221.17503356933594,249.80999755859375,252.89999389648438,247.75,252.44000244140625,3184500
2018-11-05,222.4322509765625,251.22999572753906,251.7899932861328,249.38999938964844,250.32000732421875,1912100
2018-11-06,223.8400115966797,252.82000732421875,252.97999572753906,251.1199951171875,251.17999267578125,2255200
2018-11-07,228.56797790527344,258.1600036621094,258.32000732421875,254.64999389648438,255.07000732421875,3090800
2018-11-08,228.17831420898438,257.7200012207031,258.44000244140625,256.6499938964844,257.489990234375,2466900
2018-11-09,226.07115173339844,255.33999633789062,256.6400146484375,253.80999755859375,256.5,3078700
2018-11-12,221.70631408691406,250.41000366210938,254.9600067138672,249.9499969482422,254.69000244140625,2710200
2018-11-13,221.3344268798828,249.99000549316406,253.00999450683594,249.27999877929688,250.9600067138672,3097000
2018-11-14,219.8204345703125,248.27999877929688,252.33999633789062,246.66000366210938,251.9600067138672,3619900
2018-11-15,222.09585571289062,250.85000610351562,251.38999938964844,245.42999267578125,247.02000427246094,3911900
2018-11-16,222.66244506835938,251.49000549316406,252.47000122070312,249.25999450683594,249.77000427246094,2342800
2018-11-19,218.9705047607422,247.32000732421875,251.2100067138672,246.35000610351562,250.94000244140625,2973700
2018-11-20,214.9420166015625,242.77000427246094,245.32000732421875,241.8300018310547,243.83999633789062,5000900
2018-11-21,215.65921020507812,243.5800018310547,245.44000244140625,243.52000427246094,244.24000549316406,2425500
2018-11-23,214.2691192626953,242.00999450683594,243.35000610351562,241.72999572753906,241.8000030517578,830900
2018-11-26,217.6247100830078,245.8000030517578,245.83999633789062,243.85000610351562,244.22999572753906,2498500
2018-11-27,218.30645751953125,246.57000732421875,246.60000610351562,244.1199951171875,244.72999572753906,2849700
2018-11-28,223.4062042236328,252.3300018310547,252.3300018310547,246.75,247.72000122070312,3723300
2018-11-29,222.94580078125,251.80999755859375,253.25,250.36000061035156,251.5399932861328,3279400
2018-11-30,224.4243621826172,253.47999572753906,253.94000244140625,251.35000610351562,251.63999938964844,2992800
2018-12-03,227.1956329345703,256.6099853515625,257.739990234375,255.05999755859375,257.6499938964844,3943500
2018-12-04,220.1480255126953,248.64999389648438,256.2699890136719,248.05999755859375,255.85000610351562,3837400
2018-12-06,219.59024047851562,248.02000427246094,248.08999633789062,241.1300048828125,244.4199981689453,7712700
2018-12-07,214.490478515625,242.25999450683594,249.24000549316406,241.3699951171875,247.6300048828125,3928400
2018-12-10,214.74725341796875,242.5500030517578,243.6199951171875,237.6199951171875,242.0,5983700
2018-12-11,214.8092498779297,242.6199951171875,246.1199951171875,241.19000244140625,245.9499969482422,4543200
2018-12-12,215.99560546875,243.9600067138672,247.16000366210938,243.85000610351562,245.8000030517578,4117000
2018-12-13,215.9248046875,243.8800048828125,245.75999450683594,242.6999969482422,244.86000061035156,2610800
2018-12-14,211.9405975341797,239.3800048828125,242.6300048828125,238.77000427246094,241.64999389648438,5088500
2018-12-17,207.61349487304688,233.22999572753906,238.22000122070312,231.67999267578125,237.05999755859375,6127200
2018-12-18,207.53341674804688,233.13999938964844,235.67999267578125,231.47999572753906,235.0,4691400
2018-12-19,204.2219696044922,229.4199981689453,237.0,227.77999877929688,233.2100067138672,8215600
2018-12-20,200.8660125732422,225.64999389648438,229.89999389648438,223.5399932861328,228.35000610351562,12141900
2018-12-21,196.86927795410156,221.16000366210938,229.4600067138672,220.57000732421875,226.74000549316406,11811600
2018-12-24,191.44810485839844,215.07000732421875,220.8000030517578,215.07000732421875,219.74000549316406,8493500
2018-12-26,201.13311767578125,225.9499969482422,226.10000610351562,214.8300018310547,216.8800048828125,11598000
2018-12-27,203.00245666503906,228.0500030517578,228.1199951171875,219.60000610351562,222.9600067138672,9578400
2018-12-28,202.74429321289062,227.75999450683594,231.07000732421875,226.52000427246094,229.32000732421875,7436100
2018-12-31,204.5691680908203,229.80999755859375,229.97000122070312,227.4499969482422,229.30999755859375,6683900
2019-01-02,204.72938537597656,229.99000549316406,230.85000610351562,226.02000427246094,226.17999267578125,4891300
2019-01-03,199.8423614501953,224.5,228.4199981689453,223.97000122070312,228.10000610351562,3329600
2019-01-04,206.4385223388672,231.91000366210938,232.6199951171875,227.14999389648438,227.5399932861328,5100100
2019-01-07,207.98739624023438,233.64999389648438,235.22999572753906,231.32000732421875,232.2899932861328,3706000
2019-01-08,210.00804138183594,235.9199981689453,236.4600067138672,233.42999267578125,236.0500030517578,3546600
2019-01-09,210.97833251953125,237.00999450683594,237.94000244140625,235.4600067138672,236.7100067138672,4565000
2019-01-10,211.85958862304688,238.0,238.1699981689453,234.85000610351562,235.64999389648438,2813500
2019-01-11,211.7616424560547,237.88999938964844,238.0,236.24000549316406,236.85000610351562,2551000
2019-01-14,210.59555053710938,236.5800018310547,237.38999938964844,235.69000244140625,236.10000610351562,2653400
2019-01-15,213.0613250732422,239.35000610351562,239.58999633789062,236.97000122070312,236.97000122070312,5103700
2019-01-16,213.5331268310547,239.8800048828125,240.77000427246094,239.52000427246094,239.72000122070312,4066700
2019-01-17,215.1265106201172,241.6699981689453,242.5500030517578,238.9499969482422,239.0,3059000
2019-01-18,218.01959228515625,244.9199981689453,245.3699951171875,242.75999450683594,243.55999755859375,4943300
2019-01-22,215.1176300048828,241.66000366210938,243.5800018310547,239.97000122070312,243.38999938964844,5786300
2019-01-23,215.43807983398438,242.02000427246094,243.33999633789062,239.5800018310547,242.67999267578125,3076400
2019-01-24,215.65171813964844,242.25999450683594,242.82000732421875,240.91000366210938,241.89999389648438,2197100
2019-01-25,217.48548889160156,244.32000732421875,245.11000061035156,243.6699981689453,244.11000061035156,3677500
